📺海外专用,#genre#
爱赛车,http://hg.130707.xyz/2000000004000000055/hnbblive/index.m3u8
爱玩具,http://hg.130707.xyz/6000000006000220630/wasusyt/index.m3u8
爱玩具,http://hg.130707.xyz/2000000004000000053/hnbblive/index.m3u8
爱喜剧,http://hg.130707.xyz/6000000006000010630/wasusyt/index.m3u8
爱喜剧,http://hg.130707.xyz/2000000004000000032/hnbblive/index.m3u8
爱悬疑,http://hg.130707.xyz/6000000006000050630/wasusyt/index.m3u8
爱悬疑,http://hg.130707.xyz/2000000004000000036/hnbblive/index.m3u8
爱幼教,http://hg.130707.xyz/6000000006000180630/wasusyt/index.m3u8
爱幼教,http://hg.130707.xyz/2000000004000000049/hnbblive/index.m3u8
爱院线,http://hg.130707.xyz/6000000006000030630/wasusyt/index.m3u8
爱院线,http://hg.130707.xyz/2000000004000000034/hnbblive/index.m3u8

📺百视通频道,#genre#
华语影院,http://hg.130707.xyz/5000000011000288005/bestzb/index.m3u8
星光影院,http://hg.130707.xyz/5000000011000288013/bestzb/index.m3u8
全球大片,http://hg.130707.xyz/5000000011000288009/bestzb/index.m3u8
热门剧场,http://hg.130707.xyz/5000000011000288010/bestzb/index.m3u8
谍战剧场,http://hg.130707.xyz/5000000011000288004/bestzb/index.m3u8
戏曲精选,http://hg.130707.xyz/5000000011000288012/bestzb/index.m3u8
热门综艺,http://hg.130707.xyz/5000000011000288011/bestzb/index.m3u8
健康养生,http://hg.130707.xyz/5000000011000288006/bestzb/index.m3u8
百变课堂,http://hg.130707.xyz/5000000011000288001/bestzb/index.m3u8
看天下精选,http://hg.130707.xyz/5000000011000288007/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000001116/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000002898/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000004876/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000004953/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000006777/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000017342/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000018009/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000019233/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000022620/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000023256/bestzb/index.m3u8
百视通,http://hg.130707.xyz/5000000001000026930/bestzb/index.m3u8
百视通,http://hg.130707.xyz/2000000002000000050/hnbblive/index.m3u8
百视通,http://hg.130707.xyz/2000000002000000052/hnbblive/index.m3u8
百视通,http://hg.130707.xyz/2000000002000000024/hnbblive/index.m3u8
百视通,http://hg.130707.xyz/2000000002000000025/hnbblive/index.m3u8

📺咪咕频道,#genre#
咪咕全民热练,http://hg.130707.xyz/2000000003000000068/hnbblive/index.m3u8
咪咕全民热练,http://hg.130707.xyz/1000000006000270007/ystenlive/index.m3u8
咪咕视频,http://hg.130707.xyz/3000000020000011528/FifastbLive/index.m3u8
咪咕视频,http://hg.130707.xyz/3000000020000011529/FifastbLive/index.m3u8
咪咕视频,http://hg.130707.xyz/3000000020000011530/FifastbLive/index.m3u8
咪咕视频,http://hg.130707.xyz/3000000020000011531/FifastbLive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000060/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000061/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000062/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000063/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000064/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/2000000003000000065/hnbblive/index.m3u8
咪咕视频,http://hg.130707.xyz/1000000006000270001/ystenlive/index.m3u8
咪咕视频,http://hg.130707.xyz/1000000006000270002/ystenlive/index.m3u8
咪咕视频,http://hg.130707.xyz/1000000006000270003/ystenlive/index.m3u8
咪咕视频,http://hg.130707.xyz/1000000006000270004/ystenlive/index.m3u8
咪咕视频,http://hg.130707.xyz/1000000006000270005/ystenlive/index.m3u8

📺求索频道,#genre#
求索动物,http://hg.130707.xyz/6000000002000010046/wasusyt/index.m3u8
求索动物,http://hg.130707.xyz/2000000004000000009/hnbblive/index.m3u8
求索纪录,http://hg.130707.xyz/6000000002000032052/wasusyt/index.m3u8
求索纪录,http://hg.130707.xyz/2000000004000000010/hnbblive/index.m3u8
求索科学,http://hg.130707.xyz/6000000002000032344/wasusyt/index.m3u8
求索科学,http://hg.130707.xyz/2000000004000000011/hnbblive/index.m3u8
求索生活,http://hg.130707.xyz/6000000002000003382/wasusyt/index.m3u8
求索生活,http://hg.130707.xyz/2000000004000000008/hnbblive/index.m3u8

📺湖南频道,#genre#
湖南茶频道,http://hg.130707.xyz/5000000011000031209/bestzb/index.m3u8
湖南茶频道,http://hg.130707.xyz/2000000002000000070/hnbblive/index.m3u8
湖南金鹰卡通,http://hg.130707.xyz/1000000002000016601/ystenlive/index.m3u8
湖南金鹰卡通,http://hg.130707.xyz/5000000006000040024/bestzb/index.m3u8
湖南金鹰卡通,http://hg.130707.xyz/6000000003000016791/wasusyt/index.m3u8
湖南快乐垂钓,http://hg.130707.xyz/5000000011000031206/bestzb/index.m3u8
湖南快乐垂钓,http://hg.130707.xyz/2000000002000000067/hnbblive/index.m3u8
